id,date,ticker,tweet,sentiment
102372,2020-04-16,V,"$V buy at 170, buy 165, buy 160 , buy 150 , sell 135😅",0.0
102373,2020-04-16,NKE,$NKE gonna wait n own it in the 70’s 🤞🏼,0.6
102374,2020-04-16,BA,$BA that 135 line is so stubborn huh bears ☹️,0.0
102375,2020-04-16,NFLX,"$NFLX next 100% winner 👇🏼
Excellent entry now",0.5
102376,2020-04-16,TSLA,$TSLA either we see 810$ to 850$ tomorrow open plzzz lord make us money 💰 tomorrow,0.0
102377,2020-04-16,TSLA,$TSLA and bears are saying buy putss ...wtf 🤦🏻‍♂️,0.0
102378,2020-04-16,WMT,"$WMT oh no, what am I seeing? Is that Bulls selling because they know the bottom is gonna drop out of this tomorrow. 🤣 I'll keep my short positions thank you.",0.0
102379,2020-04-16,SBUX,"$SBUX this was a little after 1:00 pm PST today. 
The volume AH portrays what is to come tomorrow. I see fear 🙂",-0.1875
102380,2020-04-16,BA,$BA announced they were going to resume making planes nobody wants to buy or fly in... 🤷‍♂️,0.5
102381,2020-04-16,BA,$BA lol it’s rising AH cause they are building planes again? The issue is max orders cancelled and the airlines are on its knees. Sell the news movement 🤦🏻‍♂️,0.8
102382,2020-04-16,AMZN,$AMZN Put credit spread should be alright 🙏🏻🚀🚀,0.0
102383,2020-04-16,BA,$BA it’s basically where it opened this am. 👍 👏 see you on other side,-0.125
102384,2020-04-16,BA,$BA When plants closed it went from 90 to 170 something. Now that they are starting it again so with that logic we could see 60. 😈,-0.05
102385,2020-04-16,AAPL,$AAPL we are going to the moon 🌝,0.0
102386,2020-04-16,AAPL,"$AAPL If I were a drinking man anymore, I’d propose a drinking game where you hoist one every time Trump says incredible. 🥃",0.25
102387,2020-04-16,MSFT,"$MSFT had bought 6- 180 calls for 33 cents expriring tomorrow. 
YOLO
💵💵",0.0
102388,2020-04-16,TSLA,$TSLA Shorts almost had it today 😂,0.0
102389,2020-04-16,BAC,"$BAC you Hurd here first fuckers, this won’t be this way tomorrow 👁",0.25
102390,2020-04-16,TSLA,$TSLA but.. but Elon is being sued?😂😂,0.0
102391,2020-04-17,TSLA,"$TSLA there's some glitch on my CNBC webpage. Says Dow futures is 800 points. Surely that's a mistake. 

🤭",0.5
102392,2020-04-17,BAC,$BAC I’m in the dark playing drake and a bottle of booze 😢,-0.15
102393,2020-04-17,TSLA,$TSLA I think I’m gonna be a first time Tesla owner soon 🤞🔮🧞‍♂️🤑,0.25
102394,2020-04-17,BA,$BA Rest in peace my fellow bears. 😇🔫,0.0
102395,2020-04-17,AAPL,$AAPL who says these analysts don’t have other agendas nice downgrade when Appl almost hit 300😂😂,0.2375
102396,2020-04-17,BA,$BA enjoy the pump for today and than buy the puts for next week! 🥃😎💰,0.2
102397,2020-04-17,AAPL,$AAPL Goldman clearly trying to load up on SALEEEEEEEE📈📈📈📈📈,0.09999999999999999
102398,2020-04-17,BAC,$BAC Where are all those bulls that said it would open at $25 🤣🤣🤣,0.0
102399,2020-04-17,BAC,"$BAC take your profit, this thing bout to drop 😂",0.0
102400,2020-04-17,TSLA,$TSLA is it gonna run a logo run again today 🧐,0.0
102401,2020-04-17,DIS,$DIS crazy how all these highs have happened in AH and sold off in regular trading. 🤔. Triple top around 107-108. Waiting for confirmation to go long breaking that top with volume. Until then bearish.,0.07
102402,2020-04-17,FB,$FB no one holding this 🔥 🥔 over the weekend loading puts,0.0
102403,2020-04-17,BA,"$BA Cool, make planes. Nobody cares. No buyers. 140p 5/15 will print 🙌",0.35
102404,2020-04-17,AAPL,$AAPL 😂😂Goldman cover there short yet and Go Long 🤷🏻‍♂️🤦🏼‍♂️,-0.025
102405,2020-04-17,AMZN,$AMZN lets see if this goes green today 😉,-0.2
102406,2020-04-17,NFLX,"$NFLX Bears who are fearful of a suffering economy don’t understand that Netflix is consumers last resort to cancel, people see it apart of their daily routines, not so easily let go! 🚀 🧨",-0.08958333333333332
102407,2020-04-17,TSLA,$TSLA dream bears!!!! You don’t understand nothing!!! Balblablablaaaas...::: before ER 850 or e 1000.💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴💴🚀🚀🚀🚀💴💴💴,0.0
102408,2020-04-17,NFLX,$NFLX remember run ups before ERs= crashes after and Crashes before= run ups after. A pretty good way to look at a stocks potential after ER GL my friends ❤️,0.31666666666666665
102409,2020-04-17,BA,$BA who's all over this $145 4/24 PUT Buy?! Shit is on FIRE! ...waiting for that tank.. 💰 what are y'alls current calls?!,-0.125
102410,2020-04-17,TSLA,"$TSLA next big winner 100% profits run started 👇🏼
Penny pinching will make you miss it. My calls do the talking let win!! 👇🏼",0.3333333333333333
102411,2020-04-17,AMZN,$AMZN liking BGG for the turnaround soon🚀🚀💰💰💰,0.0
102412,2020-04-18,BA,"$BA found it, my badge. Going back to work on Monday!!! ✈️✈️✈️✈️🚀",0.0
102413,2020-04-18,AAPL,$AAPL being bearish on cult stocks isn't allowed 🤣,0.0
102414,2020-04-20,TSLA,"$TSLA Q1 results were so good, Tesla decided to delay it as much as possible, so they pushed back ER to 4/29.  You know musk hates to spread good news when he’s got it. 🤣",0.35
102415,2020-04-20,XOM,$XOM There is oil eating bacteria that can clear  10 million barrels a day.  Why don’t we feed the bacteria all that oil.🤔😂🤷‍♂️,0.09999999999999999
102416,2020-04-20,CCL,$CCL bulls really think they’ll become an oil storage company😂😂😂😂,0.2
102417,2020-04-20,NFLX,$NFLX If she beats tomorrow I’ll extend my membership for 1 year 😎,0.0
102418,2020-04-21,MSFT,$MSFT I’m not investing in anything with connection to dr. billy vaccinator 👎🤮,0.0
102419,2020-04-21,BA,"$BA all global markets down 3% RED , this is bad for tomorrow. PUTS again 🙈",-0.21388888888888885
102420,2020-04-21,XOM,$XOM Germany cancelled „Oktoberfest“ due to COVID 👉no tourists 👉 financial loss of 1.4 billions 👉another example no need for oil,-0.0625
102421,2020-04-21,AAPL,$AAPL retest $212 before ER or after ER !!🤔 May be 2nd qtr ER🏃‍♀️🏃‍♀️,0.0
102422,2020-04-21,XOM,$XOM my yard just flooded with oil. I think my house might float away to the bank 😂  $$$,0.0
102423,2020-04-21,BA,$BA So glad I held overnight! 🙏😆🙌🇺🇸,0.625
102424,2020-04-21,DIS,$DIS and you said this was bullish 😂😂😂,0.0
102425,2020-04-21,TSLA,"$TSLA but but but battery day and earnings(which will be awful), what happened to 1k 🚀?",-1.0
102426,2020-04-21,TSLA,$TSLA you can do exercise with those bags you gonna be holding  bulls...🤣🤣🤣,0.0
102427,2020-04-21,AAPL,"$AAPL huh 👳‍♂️⚗️😂😂 people still need money to buy, unemployed is looking to get new iPhone.",0.13636363636363635
102428,2020-04-21,AAPL,$AAPL $5 algo pop ! 🤣 but of course they cannot let this go down ...,-0.15555555555555556
102429,2020-04-21,MSFT,$MSFT just some TA I did in crayon 🖍,0.0
102430,2020-04-21,TSLA,$TSLA 🙄 looks like a theta burn aka yesterday,0.0
102431,2020-04-21,BA,"$BA BEAUTIFUL for all who has/had previous PUT Buys! Another big win! 
$145 4/24 6.20 out at 10.20! 🤑💰",0.41041666666666665
102432,2020-04-21,TSLA,$TSLA sellers are out numbering buyers 🐻 good luck to those holding,0.7
102433,2020-04-21,MSFT,$MSFT another bull trap for you 🤷‍♂️,0.0
102434,2020-04-21,NFLX,$NFLX Who else is holding through ER? 😎,0.0
102435,2020-04-21,TSLA,$TSLA Well... you guys were warned 🤷‍♂️,0.0
102436,2020-04-21,TSLA,"$TSLA Elon’s team of buy monkeys look tired. Lol
🐒🐒🐒🐒",0.2
102437,2020-04-21,NFLX,$NFLX ooooh 😮... I was skeptical at first with it being so close to RSI.. but this oversold condition has triggered stronger leverage ...,-0.125
102438,2020-04-21,XOM,$XOM let’s go xom we were waiting gasoline price under $0 so now time to go up. Go for it 😀,0.0
102439,2020-04-21,BA,$BA Bulls flexing muscles 💪. Bears slapping them on the head 😂,0.0
102440,2020-04-21,FB,$FB this is what I call wealth transfer. 😁 from zuck to me,0.0
102441,2020-04-21,TSLA,"$TSLA Bulls the tight feeling in your chest. The lump in your throat. The nauseating feeling and the urge to throw up. It’s called “Bagholding”. It’s gone, deranged bulls. Gone. Keep telling yourself it will come back but we both know more pain to come. 😂",0.10714285714285714
102442,2020-04-21,TSLA,"$TSLA oil cheap is bad for ev now that auto sales are down too , Tesla is in a tough spot here 🙄",-0.21111111111111108
102443,2020-04-21,FB,"$FB not sure we don't see a gap down into the $150s tomorrow. 

😷😰😵",-0.20277777777777778
102444,2020-04-21,TSLA,"$TSLA Tesla bulls yesterday: WE GOING $800 TMR

today: ITS OK GOOD TIME TO ADD

😂🤣🤣🤣🤣🤣🤣",0.6
102445,2020-04-21,AAPL,$AAPL i bet we can go down 5% today on zero bad news...🤣,-0.4277777777777777
102446,2020-04-21,DIS,"$DIS anybody like my 430 NFLX calls for Friday better than I do?
If I lose 2K on them, I’d be at break even for the week 🤷🏻‍♂️",0.5
102447,2020-04-21,TSLA,$TSLA Yeah goes down after my puts went worthless last week🤦🏻‍♂️,-0.31851851851851853
102448,2020-04-21,TSLA,$TSLA 400 May puts going from $3.5 to 100 back in March 🧐 looks attractive at 6,0.4
102449,2020-04-21,TSLA,$TSLA GS already unloaded their shares it seems...🤷‍♂️,0.0
102450,2020-04-21,AAPL,$AAPL all of my puts are wedging up😁,0.0
102451,2020-04-21,TSLA,$TSLA anyone see @10diamonds around?? The Clown blocked me the other day. I was wondering is he need a hug🙈🙈,-0.125
102452,2020-04-21,BA,$BA maybe the max is ready ? 🤣,0.2
102453,2020-04-21,BA,$BA -15 Something is Book Value. The one you study about in your Chartered Accountancy or MBA. 😎,0.0
102454,2020-04-21,XOM,$XOM you ever buy a dip only for it to drop hard ..? Lol you picked the right one then 😂 😱,0.19851190476190475
102455,2020-04-21,TSLA,$TSLA spy is selling off... Tesla is lagging behind because low volume. 🤦‍♂️,-0.2
102456,2020-04-21,NFLX,$NFLX call 550 w risky at $3.40🧟‍♂️🧟‍♂️🧟‍♂️🧟‍♂️🧟‍♂️🧟‍♂️😷,0.0
102457,2020-04-21,NFLX,"$NFLX 
Lol shorted at 469$😷👍🤣🤣🤣",0.8
102458,2020-04-21,TSLA,"$TSLA Perma-Bulls are going to pay heavily for these Puts  🤭. 
Dump your Shares at every Peak, because ...",-0.2
102459,2020-04-21,NFLX,$NFLX Just your standard 10 min 10% swing 😒,0.0
102460,2020-04-21,NFLX,$NFLX what was the point in gaining subscribers if they couldn’t beat earnings.. and they barely beat on revenue this is the biggest scam ever 🤦🏻‍♂️ makes no sense adding 15 million more users to only slightly top revenue SCAM,0.2625
102461,2020-04-21,NFLX,$NFLX I seem to remember another earnings cycle with a giant head fake AH 🤔,-0.25
102462,2020-04-21,NFLX,$NFLX who bought at 480? Reveal yourself 🤣,0.0
102463,2020-04-21,DIS,$DIS 94$ by next week 🙏,0.0
102464,2020-04-21,NFLX,$NFLX happy to see reality play out in the short term.  My call writes expiring this week from 475-610 will print 💵 tomorrow.,0.4
102465,2020-04-22,NFLX,$NFLX people chased this for weeks. ..all for nothing  .. 🤷🏾‍♂️🤷🏾‍♂️...,0.0
102466,2020-04-22,BAC,$BAC Pain hasn’t even begun yet. 🤦‍♂️,0.0
102467,2020-04-22,TSLA,$TSLA time to bag this piggy to the shadow realm tomorrow 😂,0.0
102468,2020-04-22,FB,$FB looking like 160ish before continuing to rebound  - link 👇,0.0
102469,2020-04-22,TSLA,$TSLA Woot. I saw this was super green. Went to toilet and came back to see red lol 😳,0.15
102470,2020-04-22,NFLX,$NFLX profit taking... buy the dip... 🤣,0.0
102471,2020-04-22,TSLA,"$TSLA I think the downgrade to $485 is very generous.  Who’s going to be buying an overpriced electric toy when they can’t give away oil?
Time for Elon to gather his buy monkeys. 🐒🐒🐒🐒🐒",0.2
102472,2020-04-22,NFLX,"$NFLX come back to 405 son, this is where you belong😈

Don't think I didnt see that 1bill debt offering just now with those mix earnings",0.0
102473,2020-04-22,TSLA,$TSLA this all you got bulls? 😅😅😅😅😅😅,0.0
102474,2020-04-22,TSLA,$TSLA one huge red day that’s all I’m asking 🥺,0.19999999999999998
102475,2020-04-22,AMZN,$AMZN yeah premium sellers win today 🐂💩🐼🔥theta🔥,0.8
102476,2020-04-22,FB,$FB the fun is over for the bulls see y’all at 175 ✌🏼,0.3
102477,2020-04-22,TSLA,$TSLA watching paint dry is more fun 😭,0.24444444444444446
102478,2020-04-22,JPM,$JPM If the market rolls over end of day this is dropping to 87-88 🤦🏻‍♂️,0.0
102479,2020-04-22,AAPL,$AAPL sad to see such an amazing company with amazing products not be able to sell them. I did not like that AT&T report 😢😢😢 it’s going to hurt being long this stock in the short term but I have to believe!!!,0.1642857142857143
102480,2020-04-22,SBUX,$SBUX priced way too high buying Puts here EASY money. 🤑🤑,0.2966666666666667
102481,2020-04-22,TSLA,$TSLA drops half a percent after hours and bears out here cheering for joy 😂 it’s comical.. y’all should have covered today cause this is gapping up tomorrow morning,0.37777777777777777
102482,2020-04-22,BA,"$BA Idk how many more hits she can take, not lookin good bois 🤡",0.5666666666666667
102483,2020-04-23,CCL,$CCL Let’s take a cruise 🚢 and get quarantined! Sound good?,0.55
102484,2020-04-23,BA,$BA failed.  🛑 going below 130 imo,-0.5
102485,2020-04-23,BA,$BA now time for 125-130 tm 🤷🏻‍♂️,0.0
102486,2020-04-23,NVDA,$NVDA tried to warn your greedy bulls thank you for your cash if you didn’t sell your positions before close 👊🏻👊🏻👊🏻🤦🏼‍♀️,0.0
102487,2020-04-23,TSLA,$TSLA bag holders starting to worry😂...easy short,0.0
102488,2020-04-23,BABA,$BABA why would anyone own China stocks right now? Also my 200$ puts were up 55% today 😄,0.44285714285714284
102489,2020-04-24,TSLA,"$TSLA 🚀🚀🚀🚀🚀to tha moon?
1 milion/share for ponzi scheme. Bullshit bubble",0.0
102490,2020-04-24,TSLA,$TSLA so China subsidies are gone and prices have been raised. I’m sure that will help them sell more cars 😂,0.5
102491,2020-04-24,DIS,"$DIS ""Unprecedented demand"" by over 100 brands. Disney will find new streams, if any other sources slow down. But I can see pent up demand for the parks, as soon as they are open 🤑",0.025968013468013456
102492,2020-04-24,AAPL,"$AAPL lot of bulls too excited, you guys just don't know whats coming do you 😂",0.375
102493,2020-04-24,BA,$BA very bearish 😂 going to 50 lol,0.5
102494,2020-04-24,TSLA,$TSLA wish ER was today so I can collect my MONEY $$🤑🤑,0.0
102495,2020-04-24,CCL,$CCL buy HTZ..Icahn invested and getting ready to bail them out after hours🚀🚀💰💰,0.2
102496,2020-04-24,BA,$BA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 scares money makes no money 💰,0.0
102497,2020-04-24,PYPL,$PYPL That's my secret Cap. I'm always angry 💚 *green,-0.3666666666666667
102498,2020-04-24,BA,$BA will run up towards ER and then 🚀,0.0
102499,2020-04-24,FB,$FB 195 on deck for next week.....🤙🏻,0.0
102500,2020-04-24,TSLA,$TSLA Starting today Teslas in the US can automatically stop for traffic lights and stop signs.🚦,0.0
102501,2020-04-25,BA,$BA if this news was so good why would they release it on a Saturday 😂😂,0.7
102502,2020-04-25,BA,$BA ...and all the bulls thought all the bad news was over!!! 🤣🤣🤣,-1.0
102503,2020-04-27,TSLA,$TSLA boom!!!! Shorts are 😭 right now seeing this jump past $800 in AH!!,-0.05245535714285715
102504,2020-04-27,TSLA,"$TSLA all bears gone 🚀🚀🚀🚀

850 on the way",0.0
102505,2020-04-27,TSLA,$TSLA CHINA IS STILL OPEN! BTFD 🚀🚀🚀🚀🚀,0.0
102506,2020-04-27,MSFT,"$MSFT 📉 So much positive sentiment for Microsoft , heading into ER on Wednesday. You know what that means.. 💥",0.22727272727272727
102507,2020-04-27,DIS,"$DIS Vegas will be reopening May 15th,  Disney reopening June 1st and the world goes round 🤑🤑🤑. See you at the finish line 💢💥🤙",-0.2
102508,2020-04-27,TSLA,"$TSLA So once they do return to the factory for real - then we’ll just go up (again) even more 

Bears can’t catch a break here ☠️",0.35
102509,2020-04-27,PFE,$PFE a 10-20% move tomorrow wouldn’t hurt anyone right 🤣,0.2857142857142857
102510,2020-04-27,TSLA,"$TSLA if you’re a 🐻 Bear, please have something intelligent to say or reason",0.8
102511,2020-04-28,MSFT,$MSFT Earnings will disappoint . I think they will take some of the loss this quarter (easier to blame on covid-19) and some of the loss next quarter .📉,0.0
102512,2020-04-28,BA,$BA I'll buy long after the massive earnings (or the lack thereof) 🙈,-0.025
102513,2020-04-28,BA,"$BA bulls you all are delusional lol. Based on what do you want Boeing to go up? Just because you have your money on it, it doesn’t mean it will go up 😂😂😂 only bad news so far",-0.022499999999999958
102514,2020-04-28,DIS,$DIS we will be breaking into new territory today ladies and gents. Fasten your seat belts 🤑,0.13636363636363635
102515,2020-04-28,BA,$BA you know it’s bad when the bulls have to post every 2 seconds 😆🤣😁 this thing is heading to double digits! Sell now!,-0.3499999999999999
102516,2020-04-28,TSLA,$TSLA 1k/ share before ER? 🤣,0.0
102517,2020-04-28,FB,$FB keep buying bulls I  love taking your money. Hasn’t found a bottom yet 👊🏻👊🏻,0.5
102518,2020-04-28,UPS,"$UPS like I said, get in, and get out ASAP 😗🗑🗑",0.0
102519,2020-04-28,NVDA,"$NVDA im in here 305
Calls 🤑💵",0.0
102520,2020-04-28,MSFT,$MSFT  Overvalued by about 329 billion 🦠🦠🦠🥶🥶🥶😷😷😷,0.0
102521,2020-04-28,MSFT,$MSFT how are you bulls  feeling today? I know you tired of losing your money 🤦🏼‍♀️,-0.4
102522,2020-04-28,BA,$BA load up puts for tomorrow’s big drop and buy calls after earnings report. Easy quantum physics! 😉,0.27083333333333337
102523,2020-04-28,NFLX,$NFLX bollinger bands are narrowing 😬hopefully it holds and drops again tomorrow 🤞,0.0
102524,2020-04-28,NFLX,$NFLX I love my puts here 🤑,0.5
102525,2020-04-28,PG,$PG we need a law suit against PG executives. They all can keep dumping stocks at the same time 😠😠,0.0
102526,2020-04-28,BA,"$BA I just bet my wife’s saving account that this will tank tomorrow 😁😁😁 hope she doesn’t put me in time out! Oh well, I love my sweetie 🥰🥰",0.5
102527,2020-04-28,BA,$BA I see they’re trying to hold this up before those trash numbers come out 🤦🏻‍♂️,0.0
102528,2020-04-28,GOOGL,$GOOGL A decent ER & guidance should lift techs tomorrow. Guidances are very difficult to project during these unpredictable times. 🤞,-0.21666666666666667
102529,2020-04-28,CCL,"$CCL 😩 fuxkkk it's about to drop again.. 1,000,000 new Covid cases!! 😞 new stay home orders",0.17471590909090906
102530,2020-04-28,AMZN,"$AMZN 
.
When someone cashes out $288m on top of you in 15min and you think you can hodl until ER in two days.... lol. 💰💰💰✔ money is fleeing quick. 
.",0.5444444444444444
102531,2020-04-28,GOOGL,$GOOGL 😬😬😬Back to 1000’s LETSS GOO 🤣🤣,0.0
102532,2020-04-28,BA,$BA bull trap building a lot of support. Tomorrow will be rough🤫,0.0
102533,2020-04-28,NFLX,$NFLX I can’t believe some people would hold this into tomorrow 😂,0.0
102534,2020-04-28,TSLA,$TSLA Check out the monthly chart... bulls are going to get fisted! 🤡🤡🤡,0.0
102535,2020-04-28,GOOG,"$GOOG “Hey Google...what will future earrings growth be for the next year””
“Whaaat?  Earnings for the next year...well they will suck. But it is all priced in.”
Lol
🐒",0.2
102536,2020-04-28,DIS,$DIS 😆😆 with that play you can't help not to be BULLISH right now!! 😄And holding puts too of course😈😈,0.4464285714285714
102537,2020-04-28,NFLX,"$NFLX for all the bull option traders, at the end of the day we’re all in this together ❤️",0.0
102538,2020-04-29,SBUX,$SBUX looking for a pull back to low 70’s then super bullish - link 👇,0.1111111111111111
102539,2020-04-29,BA,"$BA up or down tomorrow- idc. Holding for years. If it drops,buying more😄👊😷🔥",-0.15555555555555556
102540,2020-04-29,BA,"$BA Most undervalued stock currently on WS. Owned by pensions, institutions, and folks with real money( not Robin Hood money). Gonna be fun tomorrow. That’s all I’m gonna say💯🇺🇸🇺🇸",0.25
102541,2020-04-29,BABA,$BABA I'm short at 205⏳💰 easy money🤑,0.21666666666666667
102542,2020-04-29,DIS,"$DIS  the best opportunity is to go to the parks at 50% capacity, tired of park been packed all the time!!! 😆",0.109375
102543,2020-04-29,TSLA,"$TSLA We’re in a recession. Who would be buying a new car? 🧐 Love the company and their cars, but get real. Very overvalued stock price.",0.31212121212121213
102544,2020-04-29,NFLX,$NFLX back to this 405 floor. Break this early today and we plummet. 🤑,0.05
102545,2020-04-29,TSLA,$TSLA - can’t even short this stock 😩,0.0
102546,2020-04-29,NFLX,$NFLX so these $400/$405 covered calls gonna print this early? lol... thought I’d have to wait a week or two 🤷🏻‍♂️🥰,0.45
102547,2020-04-29,TSLA,"$TSLA is ShitCoin on Wheels

Burn it to the ground 🔥 🔥 🔥",0.0
102548,2020-04-29,TSLA,$TSLA world's most overpriced golf cart with a laptop in it🤣,0.5
102549,2020-04-29,DIS,"$DIS take off! America needs Disney open for the economy to survive. People need a reason to get out of the house, and Disney will make it a safe environment to do so 🤑🤑🤑",0.25
102550,2020-04-29,TSLA,$TSLA Shorted 400 at $793.40. Happy hunting y'all. 🎯👨‍🎓✌,0.8
102551,2020-04-29,TSLA,"$TSLA will lose $3 to $4 Billion in 2020 
 
What's the P/E? 🤔",0.0
102552,2020-04-29,CCL,$CCL Honestly shocked to see it doing this well so soon. Keep it up 💪.,-0.7
102553,2020-04-29,BA,"$BA 4,000 planes ready to go ✈️",0.2
102554,2020-04-29,FB,$FB this will drop 180 after ER ❤️ just a hunch. im not right all the time hahah,-0.14285714285714285
102555,2020-04-29,BA,$BA greedy bears get in now before too late 🤣,-0.3
102556,2020-04-29,TSLA,$TSLA Price action is so weak lol.. not all these bulls telling the truth😂 Not all of you are so confident huh?😂😂😂😂,0.25625
102557,2020-04-29,BA,$BA winding up for ANOTHER ONE 🤑🤑🤑,0.0
102558,2020-04-29,TSLA,$TSLA I guess stock market will just keep going up to ATH and pretend this virus never happened? 😂,0.0
102559,2020-04-29,PG,$PG how low can we go 🔪🔪🔪🔪,0.0
102560,2020-04-29,TSLA,$TSLA papa Elon will save this today don’t worry. 😂,0.0
102561,2020-04-29,BA,$BA over 150 today no doubt 160 tomorrow 😈,0.0
102562,2020-04-29,TSLA,"$TSLA due to current circumstances I believe teslas esrnings and guidance eill be greatly affected and er will not be wall streets expectations

I might be wrong but Im putting 35% of my portfolio on it 

Let's see what happens 👀",0.04375000000000001
102563,2020-04-29,CCL,$CCL fed rates no change let’s run 🚀🚀,0.0
102564,2020-04-29,KO,$KO Death cross on the 5 minute.👎,0.0
102565,2020-04-29,TSLA,$TSLA ok that was top. Hope you guys got out. 😂,0.5
102566,2020-04-29,FB,$FB earnings priced into the $15 Jump in today’s price!!! Swear this app has become senseless bulls. The last three earnings they beat expectations but stock flopped next day 🤡,0.0
102567,2020-04-29,MSFT,$MSFT idk. Some put for Corona. 😹😹,0.0
102568,2020-04-29,TSLA,$TSLA 🤨🤨🤨not sure whats gonna happen sold half,0.16666666666666669
102569,2020-04-29,DIS,$DIS Don’t mess with the mouse 🤣,-0.175
102570,2020-04-29,TSLA,"$TSLA gotta see 500s 🤭🏬 

🧸gang",0.0
102571,2020-04-29,FB,$FB good luck all bulls and bears .. I have my puts .. but may everyone make some money 🙏🏼,0.7
102572,2020-04-29,TSLA,$TSLA Elon please take us to $900 and beyond🙏🏻🚀🤑,0.0
102573,2020-04-29,TSLA,"$TSLA BEARS, IT IS TOO EARLY. you all look childish crying how bulls failed n shtt😂😂😂",-0.2
102574,2020-04-29,TSLA,$TSLA Shorts taken to the woodshed. You hate to see it. 😏,-0.8
102575,2020-04-29,TSLA,$TSLA if only i had more than £25 in it 😂,0.25
102576,2020-04-29,TSLA,$TSLA Factory producing cars like no tomorrow ...and they haven't opened the Germany location yet!! LT HOLD ...💪🚀🚀💪🚀💪💪💪🚀🚀🚀🚀🚀🚀,0.0
102577,2020-04-29,FB,"$FB  Why did I trim one today 🤦‍♂️
CONGRATS LONGS!",0.0
102578,2020-04-29,DIS,$DIS when parks reopen they should have 🐁 in mask,0.0
102579,2020-04-29,TSLA,$TSLA Thank you bears. Thank you so much! My retirement account thanks you too! 😂😂😂,0.25
102580,2020-04-29,FB,$FB how much money are the politicians going to spend on FB in the next 6 months🤑🤑🤑🤑🤑🤑,0.1
102581,2020-04-29,TSLA,$TSLA 1k here we come 🤑🤑🤑🤑🤑🤑,0.0
102582,2020-04-29,TSLA,$TSLA I hope he doesn’t manage your portfolio 😀,0.0
102583,2020-04-29,MSFT,$MSFT baby is going up.  Great beats.  they always do well with cc 👍🏽,0.8
102584,2020-04-29,TSLA,$TSLA 🚀🤑👍🏿🕺🏾👌🏿 those 850 printers gonna be nice tomorrow,0.6
102585,2020-04-29,TSLA,$TSLA Bears 🐻 having a rough day,-0.1
102586,2020-04-29,TSLA,"$TSLA Where are all the salty bears? Bulls, we’re eating bear meat tonight. 🐻 🐃",0.0
102587,2020-04-29,AMZN,"$AMZN 

I’ll just leave this up here 🤷‍♂️>>",0.0
102588,2020-04-29,FB,"$FB family monthly active people now @ 3B and they have 60B in cash as well 😂

Laughing because these numbers are simply ridiculous",-0.23333333333333334
102589,2020-04-29,TSLA,$TSLA oh my.. that baby going to 9. I just got pregnant! 😩😩,0.41666666666666663
102590,2020-04-29,AMZN,"$AMZN Doesnt seem too farfetched now, huh?

Google ✔
Facebook ✔

Amazon -->Another check coming tomorrow",0.0
102591,2020-04-29,AAPL,$AAPL Sell after earnings or hold onto the 280 May 15 call for new ATH? 🧐,0.13636363636363635
102592,2020-04-29,TSLA,$TSLA i sense the Moisture lvls elevating.. 🤤🤤,0.0
102593,2020-04-29,TSLA,$TSLA nice weather in Shortville? No? 😭😅🤣,0.6
102594,2020-04-29,TSLA,"$TSLA I’ll say it again,  1000 is inevitable. 🚀",0.0
102595,2020-04-29,TSLA,$TSLA wow bears still have guts to come here and post. 😆,0.1
102596,2020-04-29,TSLA,"$TSLA  Who has $900 calls expiring May 1.
What the smart play here? Sell at open tomorrow, wait until Friday?
How much will the premium be tomorrow? It cost me $13 today when share price was $799 🏃🏻",0.13809523809523808
102597,2020-04-29,TSLA,"$TSLA Good job bears, I love you all! keep up the good work👍👍👍",0.6749999999999999
102598,2020-04-30,FB,$FB Good finish. 🙏🏾 ✈️ 🚀 🌕 💵 $220+ before open. 🙏🏾 For a big green day tomorrow.,0.12499999999999999
102599,2020-04-30,BA,$BA I don't care if they make pens from now own..set it and forget it!!✌️,0.0
102600,2020-04-30,NVDA,"$NVDA face ripper to all time highs by the end of the week, strap in 🚀💰",0.0
102601,2020-04-30,TSLA,$TSLA Will today be the ground breaking 4 figure day?  Let’s print $1K👍🏼,0.0
102602,2020-04-30,MSFT,$MSFT what a tease. Was up 182 and heading back down 🤣,-0.07777777777777778
102603,2020-04-30,BA,$BA can we get $40 today please 😅,0.0
102604,2020-04-30,MSFT,"$MSFT 🤷‍♂️Sure 190 would have been wild, but opening over 180 will be wonderful.",0.55
102605,2020-04-30,FB,$FB once all call holder sell ... it will going to ride high it looks like 🤔,0.16
102606,2020-04-30,MSFT,$MSFT Up $12k on my $190 June 2021 calls. Target $220 🚀💥,0.0
102607,2020-04-30,NFLX,$NFLX whos made profits today and holding till tomorrow??!!! 😈😈,0.0
102608,2020-04-30,MSFT,$MSFT Man look at them fighting rhis down. Quit going against the feds bankers. Just open your checkbook they will print you some more 💰,0.11481481481481481
102609,2020-04-30,TSLA,$TSLA Hold your horses 🐎 And wait for nice and steady climb back up 900. I smell Bar-B-Que bear meet ...Yum ... Yum,0.25555555555555554
102610,2020-04-30,MSFT,$MSFT MICROSOFT IS AMERICAN PRIDE !!! LET THE BULL BEGING 🔥🔥🔥💪🏽💪🏽💪🏽,0.0
